0.0981	0.00239256
0.0982	0.00239035
0.0983	0.00238815
0.0984	0.00238596
0.0985	0.00238376
0.0986	0.00238156
0.0987	0.00237937
0.0988	0.00237718
0.0989	0.00237499
0.099	0.00237281
0.0991	0.00237062
0.0992	0.00236844
0.0993	0.00236626
0.0994	0.00236408
0.0995	0.0023619
0.0996	0.00235973
0.0997	0.00235755
0.0998	0.00235538
0.0999	0.00235321
0.1	0.00235104
0.1001	0.00234888
0.1002	0.00234671
0.1003	0.00234455
0.1004	0.00234239
0.1005	0.00234023
0.1006	0.00233808
0.1007	0.00233592
0.1008	0.00233377
0.1009	0.00233164
0.101	0.00232955
0.1011	0.00232746
0.1012	0.00232536
0.1013	0.00232327
0.1014	0.00232119
0.1015	0.0023191
0.1016	0.00231702
0.1017	0.00231493
0.1018	0.00231285
0.1019	0.00231077
0.102	0.0023087
0.1021	0.00230662
0.1022	0.00230455
0.1023	0.00230247
0.1024	0.0023004
0.1025	0.00229833
0.1026	0.00229627
0.1027	0.0022942
0.1028	0.00229214
0.1029	0.00229008
0.103	0.00228802
0.1031	0.00228596
0.1032	0.0022839
0.1033	0.00228185
0.1034	0.00227979
0.1035	0.00227774
0.1036	0.00227569
0.1037	0.00227364
0.1038	0.0022716
0.1039	0.00226955
0.104	0.00226751
0.1041	0.00226547
0.1042	0.00226343
0.1043	0.00226139
0.1044	0.00225936
0.1045	0.00225732
0.1046	0.00225529
0.1047	0.00225326
0.1048	0.00225123
0.1049	0.00224925
0.105	0.00224728
0.1051	0.0022453
0.1052	0.00224333
0.1053	0.00224136
0.1054	0.00223939
0.1055	0.00223743
0.1056	0.00223546
0.1057	0.0022335
0.1058	0.00223153
0.1059	0.00222957
0.106	0.00222761
0.1061	0.00222566
0.1062	0.0022237
0.1063	0.00222174
0.1064	0.00221979
0.1065	0.00221784
0.1066	0.00221589
0.1067	0.00221394
0.1068	0.002212
0.1069	0.00221005
0.107	0.00220811
0.1071	0.00220617
0.1072	0.00220423
0.1073	0.00220229
0.1074	0.00220035
0.1075	0.00219841
0.1076	0.00219648
0.1077	0.00219455
0.1078	0.00219262
0.1079	0.00219069
0.108	0.00218876
0.1081	0.00218683
0.1082	0.00218491
0.1083	0.00218299
0.1084	0.00218106
0.1085	0.00217914
0.1086	0.00217723
0.1087	0.00217531
0.1088	0.00217341
0.1089	0.00217154
0.109	0.00216968
0.1091	0.00216781
0.1092	0.00216595
0.1093	0.00216409
0.1094	0.00216223
0.1095	0.00216037
0.1096	0.00215852
0.1097	0.00215666
0.1098	0.00215481
0.1099	0.00215296
0.11	0.00215111
0.1101	0.00214926
0.1102	0.00214741
0.1103	0.00214556
0.1104	0.00214372
0.1105	0.00214188
0.1106	0.00214003
0.1107	0.00213819
0.1108	0.00213636
0.1109	0.00213452
0.111	0.00213268
0.1111	0.00213085
0.1112	0.00212901
0.1113	0.00212718
0.1114	0.00212535
0.1115	0.00212352
0.1116	0.0021217
0.1117	0.00211987
0.1118	0.00211805
0.1119	0.00211622
0.112	0.0021144
0.1121	0.00211258
0.1122	0.00211076
0.1123	0.00210895
0.1124	0.00210713
0.1125	0.00210532
0.1126	0.0021035
0.1127	0.00210169
0.1128	0.00209989
0.1129	0.00209813
0.113	0.00209637
0.1131	0.00209461
0.1132	0.00209284
0.1133	0.00209109
0.1134	0.00208933
0.1135	0.00208757
0.1136	0.00208582
0.1137	0.00208406
0.1138	0.00208231
0.1139	0.00208056
0.114	0.00207881
0.1141	0.00207706
0.1142	0.00207531
0.1143	0.00207357
0.1144	0.00207182
0.1145	0.00207008
0.1146	0.00206834
0.1147	0.0020666
0.1148	0.00206486
0.1149	0.00206312
0.115	0.00206138
0.1151	0.00205965
0.1152	0.00205791
0.1153	0.00205618
0.1154	0.00205445
0.1155	0.00205272
0.1156	0.00205099
0.1157	0.00204926
0.1158	0.00204754
0.1159	0.00204581
0.116	0.00204409
0.1161	0.00204237
0.1162	0.00204065
0.1163	0.00203893
0.1164	0.00203721
0.1165	0.00203549
0.1166	0.00203378
0.1167	0.00203206
0.1168	0.00203035
0.1169	0.00202868
0.117	0.00202701
0.1171	0.00202535
0.1172	0.00202368
0.1173	0.00202201
0.1174	0.00202035
0.1175	0.00201869
0.1176	0.00201703
0.1177	0.00201537
0.1178	0.00201371
0.1179	0.00201205
0.118	0.00201039
0.1181	0.00200874
0.1182	0.00200708
0.1183	0.00200543
0.1184	0.00200378
0.1185	0.00200213
0.1186	0.00200048
0.1187	0.00199883
0.1188	0.00199718
0.1189	0.00199553
0.119	0.00199389
0.1191	0.00199225
0.1192	0.0019906
0.1193	0.00198896
0.1194	0.00198732
0.1195	0.00198568
0.1196	0.00198405
0.1197	0.00198241
0.1198	0.00198077
0.1199	0.00197914
0.12	0.00197751
0.1201	0.00197588
0.1202	0.00197425
0.1203	0.00197262
0.1204	0.00197099
0.1205	0.00196936
0.1206	0.00196774
0.1207	0.00196611
0.1208	0.00196449
0.1209	0.00196289
0.121	0.00196131
0.1211	0.00195973
0.1212	0.00195815
0.1213	0.00195657
0.1214	0.00195499
0.1215	0.00195342
0.1216	0.00195184
0.1217	0.00195027
0.1218	0.0019487
0.1219	0.00194712
0.122	0.00194555
0.1221	0.00194398
0.1222	0.00194241
0.1223	0.00194085
0.1224	0.00193928
0.1225	0.00193772
0.1226	0.00193615
0.1227	0.00193459
0.1228	0.00193303
0.1229	0.00193147
0.123	0.00192991
0.1231	0.00192835
0.1232	0.00192679
0.1233	0.00192524
0.1234	0.00192368
0.1235	0.00192213
0.1236	0.00192057
0.1237	0.00191902
0.1238	0.00191747
0.1239	0.00191592
0.124	0.00191437
0.1241	0.00191282
0.1242	0.00191128
0.1243	0.00190973
0.1244	0.00190819
0.1245	0.00190665
0.1246	0.0019051
0.1247	0.00190356
0.1248	0.00190202
0.1249	0.00190048
0.125	0.00189897
0.1251	0.00189747
0.1252	0.00189597
0.1253	0.00189448
0.1254	0.00189298
0.1255	0.00189148
0.1256	0.00188999
0.1257	0.0018885
0.1258	0.001887
0.1259	0.00188551
0.126	0.00188402
0.1261	0.00188253
0.1262	0.00188104
0.1263	0.00187956
0.1264	0.00187807
0.1265	0.00187658
0.1266	0.0018751
0.1267	0.00187361
0.1268	0.00187213
0.1269	0.00187065
0.127	0.00186917
0.1271	0.00186769
0.1272	0.00186621
0.1273	0.00186473
0.1274	0.00186326
0.1275	0.00186178
0.1276	0.00186031
0.1277	0.00185883
0.1278	0.00185736
0.1279	0.00185589
0.128	0.00185442
0.1281	0.00185295
0.1282	0.00185148
0.1283	0.00185001
0.1284	0.00184855
